bin,mean,std
26.0,23.552191306761586,3.782017270457488
28.0,25.58194100841753,3.400480634058976
30.0,25.278887689838516,3.4488340890866898
32.0,25.306088448992828,2.8723052838581142
34.0,24.58896815948348,2.8226337138110393
36.0,23.5339179972452,2.8588780168878136
38.0,23.525581002926444,2.1014983121627586
40.0,21.664767403281875,2.4011038663476993
42.0,20.050707636863905,2.6994832244160505
44.0,18.900423289224385,2.655509564137954
46.0,17.588598836751462,3.2103769817729826
48.0,16.056084848757937,2.5027185308314324
50.0,16.083210132874715,2.033460101490026
52.0,15.730233722545476,2.2717112933868977
54.0,14.529941405357166,2.368085784155724
56.0,13.398908101357488,1.9036205734539038
58.0,13.658157048598154,2.2972579972474056
60.0,13.40349113251536,2.1183848245688597
62.0,12.525001465217416,1.9646128767075346
64.0,11.86328064615387,2.2325639179845087
