Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,lat,lon,r_spring,p_spring,r_autumn,p_autumn,r_summer,p_summer,r_all,p_all
2952,2952,2952,36.665,116.9376,-0.1779057194575707,0.0516456021707274,0.1275377219982018,0.0558703489618316,-0.5368958218456026,0.0342069452102931,-0.6348671810189402,0.0256755212654039
2953,2953,2953,36.6734,117.1265,0.3986325045323203,0.0337485256028524,0.2048397146207772,0.0494017020980128,0.1635323984408387,0.0524311734372774,-0.3060634027036532,0.0475957731530897
2954,2954,2954,36.6868,117.0624,0.1648543496572784,0.039362343072225,-0.3716735414012254,0.01407546093753,0.2689149249111447,0.0208213715306641,-0.0219927519431309,0.0663397325320332
2955,2955,2955,36.6447,116.9489,0.5066128725502698,0.0328924751633153,0.6937238072785314,0.0204184128480979,-0.8514404610221878,0.0272089798172509,0.9666635641907152,0.0069391711212885
2956,2956,2956,36.663,117.0495,0.671002492595196,0.014333200839419,0.6640677929855574,0.014771483260569,-0.6256628474863936,0.0282891435009071,-0.1843416514323995,0.0557105565711733
2957,2957,2957,36.1851,120.3905,-0.2734614038942484,0.0549108556689034,-0.964595870195146,0.0113271471112265,0.0188742860102844,,-0.5177929481593216,
2958,2958,2958,36.0699,120.3471,0.9905488404224372,0.005839680045176,0.450454534211928,0.0468349258275963,-0.410478242238057,,-0.9074217549784332,
2959,2959,2959,36.0658,120.4134,0.7626988492370247,0.0089144648401505,-0.4815398850593474,0.0274320416592928,-0.4988225806166345,0.0367451612922243,-0.6937746448899097,0.0217483570073393
2960,2960,2960,36.1032,120.3664,0.8881871478788025,0.0029414321570048,0.430227471339362,0.0313079595333356,-0.9330083313420284,0.0077994445771981,0.2596448655035344,0.0480236756330977
2961,2961,2961,36.3083,120.3999,0.9490262151209344,0.0009139325251166,-0.8175981002151809,0.0060608316421981,0.5928227053942441,0.0238118196403837,-0.9888492048663828,0.0020767196755744
2962,2962,2962,34.76122,113.69031,0.8074280470703946,0.0065640447449149,0.9018470783557454,0.0024243640049071,-0.282076012899839,0.051194932473344,-0.626616826576381,0.0262255448949079
2963,2963,2963,34.77134,113.65724,-0.8546796101513665,0.0043354249849914,0.0953171296374839,0.0585881654195379,-0.564539302575112,0.0323640464949925,0.0047360317778486,0.0650175978814767
2964,2964,2964,34.80246,113.67526,-0.0228653169150471,0.0647259674216697,-0.1240520960532178,0.0561638676231508,-0.1860370688477167,0.0575975287434855,0.5305230989412008,0.0299651267372532
2965,2965,2965,34.81334,113.56746,-0.7799104522775349,0.0079846792684898,0.2844149083488931,0.0428543278243792,0.7853484434062633,0.0109767704395824,0.6040812550283065,0.0250612496647795
2966,2966,2966,34.7178,113.7329,0.7898124580537307,0.0140125027964179,0.6387819985966089,0.0240812000935594,-0.9546904033363198,0.0186802830942664,0.9776052025165972,0.0029378185381718
2967,2967,2967,34.77172,113.73961,-0.8680964716665998,0.00879356855556,0.7481878571250405,0.0167874761916639,-0.7727183779353763,0.03238564945758,-0.264578658086681,0.0561800480692257
2968,2968,2968,34.74838,113.60532,0.0752496893858961,0.0602853078981719,0.7570269029149826,0.0092274449794488,0.4358811388505605,0.0342745907432959,0.4774366716144679,0.0335042218923688
2969,2969,2969,34.7525,113.64164,0.3697593383399702,0.0360111505373636,0.0956450398560602,0.0585604587020475,-0.6667168755690246,0.0255522082953983,-0.9383170144574452,0.0054455323695036
2970,2970,2970,30.558,114.2529,-0.5505967474381235,0.0224130478656248,-0.6273292825078325,0.0171523228901138,-0.9783588124009628,0.0047760791732691,-0.3338511756785996,0.04574325495476
2971,2971,2971,30.6189,114.282,-0.4258733352456162,0.0316419783951356,-0.2597105697436185,0.0448721386658836,-0.2545443806742126,0.0530303746217191,0.1391300598749134,0.0560579960083391
2972,2972,2972,30.6217,114.3646,-0.5165186111249047,0.0248593080503973,-0.1435905647056323,0.054520335210247,-0.6249166359203143,0.0283388909386457,-0.4734878960530197,0.036434140263132
2973,2973,2973,30.4825,114.1566,-0.2997294768049421,0.0537471439973889,-0.7977817966885998,0.0274675566077579,-0.8192406324946363,,0.979033959773302,
2974,2974,2974,30.5944,114.3014,0.2895696647708213,0.0473620223486119,0.1647757079418189,0.0556816194705454,0.2809730596355837,0.052349743048195,0.6584323155222533,0.0350212890540012
2975,2975,2975,30.6319,114.135,-0.562697589563066,0.0215597537959409,-0.8267622004404145,0.0056180598061041,-0.6994871617812738,0.023367522547915,-0.513553204209099,0.0337631197193933
2976,2976,2976,28.2189,112.8872,-0.9914136357804229,0.0055656995231517,-0.3011877502818387,0.0536822547224843,0.9088381143978688,,-0.7204773707637918,
2977,2977,2977,28.2053,113.0792,-0.783387417419781,0.0144408388386812,-0.129836896332368,0.0580108735778421,0.72078188834235,0.0293154416658336,0.3300008946969388,0.051490837156757
2978,2978,2978,28.19,112.9394,0.9803964340570714,0.0013069043961952,-0.5302692655350058,0.0313153822976662,0.1759316174447643,0.0569943209944582,0.9352753334550782,0.0127411754211782
2979,2979,2979,28.1322,113.0178,-0.3071035969364852,0.0461930935375676,-0.842845494358977,0.0104769670427348,-0.7049903158737931,0.0363563587723871,-0.7239526712365035,0.0335222267142595
2980,2980,2980,28.2597,112.9792,0.5337027503330622,0.0310864833111291,0.8924927818781306,0.0071671478747912,-0.2087375575654335,0.0599010169263021,0.3212346933417538,0.0518873213942894
2981,2981,2981,28.1944,113.0014,0.3722861486049244,0.041847590093005,0.9112619472825704,0.0059158701811619,-0.7591231154272594,0.033212137550508,0.929279234930309,0.0135753087987132
2982,2982,2982,28.1178,112.9844,-0.7275221009056121,0.0320895827593589,0.6517874784487476,0.0365359214458014,0.4828394018980427,,-0.8580810145966468,
2983,2983,2983,28.1308,112.8908,0.3271403768639934,0.0448573082090671,-0.2665352004507292,0.0488976533032847,0.5784633888205354,0.0378245593192081,-0.2939709363514814,0.0548883717916675
2984,2984,2984,28.3611,112.9581,-0.9886051330959574,0.0064131551748757,-0.9989249647043568,0.0019681316159442,-0.1496601722655656,,0.497078575062752,
2985,2985,2985,22.9483,113.3505,0.0513542685055015,0.0644861646756925,0.2411183815058812,0.0563314388620413,0.91349359323507,,0.8578733940927229,
2986,2986,2986,22.5545,114.1063,0.9548617150713082,0.0030092189952461,0.0567170907524025,0.0628855272831731,-0.5415375840645585,0.0448580054044139,-0.9062745697772572,0.0204379402358825
2987,2987,2987,22.5625,114.117,-0.980664234715151,0.0083596255213703,-0.9891581528264882,0.0062553075060112,0.7778981527437879,,-0.2582945499307728,
2988,2988,2988,22.7244,114.2283,0.0102803858654556,0.0659813076089696,-0.8457907924027094,0.0102806138398193,-1.0498274714951277,0.0007883889622016,-0.7759707661736018,0.0302886921354291
2989,2989,2989,22.5978,114.297,0.0846672203847931,0.0630689710964104,-0.1022452548688824,0.0623196466945324,-0.5393098362118005,,-1.0020732754443984,
2990,2990,2990,22.2281,113.299,-0.496164010515686,0.0335890659656209,0.3171086798658132,0.0455260880089457,0.9496717891906824,0.001087407141348,-0.0667525010421238,0.0646817053267146
2991,2991,2991,23.185,112.867,0.4333551835476778,0.0476439424065275,-0.628201294079435,0.0378388580755861,-0.7290062378782981,,0.6905400624240962,
2992,2992,2992,22.5311,113.0219,0.1491578564060819,0.0603124990593528,0.4306931906908375,0.0477692149566605,-1.0480131763220024,,-0.722161748981326,
2993,2993,2993,23.0822,114.4053,0.8833962139939135,0.0207001478338291,0.7318114456445703,0.0318233558042557,0.9472723846473544,,-0.1857341741161217,
2994,2994,2994,23.1522,112.5544,0.8199974883905565,0.0258633019765732,0.4837426252908642,0.0452369441178044,0.7688450811267682,,0.9520772074782854,
2995,2995,2995,22.8467,108.2397,-0.8729902918473328,0.0216236945645095,-0.6841334602182518,0.0346907431421202,0.6847122015615357,,-0.8642663313668432,
2996,2996,2996,22.735,108.3275,-0.1308656387231267,0.0610965799126785,-0.9206402682556972,0.0170223222356269,0.3271045502250967,,-0.6360809610145208,
2997,2997,2997,29.8279,106.3787,-0.308164364777364,0.0533713767716677,-0.6286069501782929,0.0378167255819576,0.6082454243321807,,0.9173534196840566,
2998,2998,2998,29.8253,106.4213,0.0158241782937992,0.06561172144708,0.3492510989057975,0.0433832600729468,-0.8448436005939988,0.0276737142035329,-0.9458737226484548,0.0164440919802316
2999,2999,2999,29.7228,106.6263,-0.0599806129399965,0.0626679591373335,-0.1883881411203103,0.0541074572586459,-0.7078436471212247,0.036195834311248,0.4338452862897752,0.0466735833324949
3000,3000,3000,29.5983,106.2953,0.4203575705256687,0.038642828631622,0.5519310872089075,0.0298712608527395,-0.0540949677213643,0.066492870353031,-0.7137984716034264,0.0341247791915688
3001,3001,3001,29.5102,106.5777,-0.2116512782831839,0.0525565814477877,0.4596170305962856,0.0360255312935809,-0.6568512563749396,0.0389909815724836,-1.012306257653161,0.0052680697966001
3002,3002,3002,29.6277,106.6556,-0.9999131803033506,0.0005592630617236,0.4882714961049953,0.0450170109547522,-0.8941855851137545,,-0.0460586707680021,
3003,3003,3003,29.4906,106.6349,-0.9421389601458044,0.0038574026569463,0.723991173043263,0.0184005884637824,-1.043835214296052,0.0047150490787058,0.4739116605200505,0.0447422151283274
3004,3004,3004,29.4572,106.3754,0.8819795285086842,0.0078680314327543,0.4012098663418121,0.0399193422438791,-0.9882749267776788,0.0149897466246093,0.6698499346079697,0.0343568658769574
3005,3005,3005,29.7166,106.6205,0.6666601468093468,0.0222226568793768,0.3484571627247698,0.043436189151682,0.163570839434577,0.0575320777059657,0.2730925861995433,0.0540420772768166
3006,3006,3006,29.4875,106.4782,0.9031071370623804,0.0188373772376742,-0.2066582618121753,0.0578321560238241,-0.2749996652213787,,-0.7731776652967268,
3007,3007,3007,29.7091,106.4522,-0.0458738195052405,0.0636084120329839,-0.386463508122493,0.0409024327918338,0.4461974192118503,0.0446305625549916,-0.969953147696642,0.0134840499728647
3008,3008,3008,30.7236,103.9728,-0.1495351622280556,0.0540211917885321,0.3882610644009556,0.034557872764628,-0.1609003721187946,0.0592733085254136,-0.9342939076665646,0.0057137394888956
3009,3009,3009,30.6764,104.1419,0.7412256514052474,0.0101158787256768,0.5382981131510027,0.0232886887547547,-0.2056414701901714,0.0562905686539885,-0.030852032779298,0.0659431978147134
3010,3010,3010,30.5767,104.0594,0.2747357284164763,0.0548546178325995,0.0715391262309691,0.0636278560533063,-0.3086682435441393,,0.7247463137098863,
3011,3011,3011,30.6306,104.1122,-0.8048754580335102,0.0066922503035237,0.6406769190698962,0.0162761710870762,-0.2233067352350345,0.0551128843176643,-0.1050009714752189,0.0609999352349854
3012,3012,3012,30.6556,104.0431,-0.5978941059914565,0.0394672425819598,0.9488001705880688,0.0136398233336009,-0.8711361199785651,,0.6478696346951437,
3013,3013,3013,31.0201,103.6202,-0.1227720645820067,0.0584818623611995,0.2785289893051282,0.0480980673796581,0.6009589892176661,0.0365822632370592,0.927033442631296,0.0138752414559536
3014,3014,3014,26.5694,106.6971,0.4600494990240433,0.0359967000650637,0.3590089713760293,0.042732735241598,-0.1811630826504102,0.0610838462420269,0.7723024562343686,0.0278509605837923
3015,3015,3015,26.4365,106.6555,0.0361342345316739,0.0642577176978884,-0.8124802446311823,0.0125013170245878,0.9133430983933314,0.0115270294583343,-0.6822627869742647,0.0359461666958564
3016,3016,3016,26.5161,106.694,-0.0457176663528881,0.0647256720956254,-0.7890077049509024,0.0280793507828682,-1.0389708075540307,,-0.937423275372964,
3017,3017,3017,26.6027,106.7109,-0.3746341004638091,0.050369111243216,-0.5751221667761114,0.0406606014386476,-0.5451156505031145,,0.2903860281049872,
3018,3018,3018,26.5699,106.7164,0.627105867772577,0.0378985777671755,-0.0478421465940375,0.0646354075169114,-0.3393576744058336,,-0.120773064372641,
3019,3019,3019,26.5424,106.674,0.737769602714738,0.0314505444893665,-0.9959816716567594,0.0038060291264032,-0.6996982680906059,,-0.5328609362148824,
3020,3020,3020,24.8886,102.8204,0.8081192916850479,0.0127920472209968,-0.1390342185220349,0.0573977187651976,-0.1744239404294524,0.061372229411287,-0.4869608690773213,0.0460465184302437
3021,3021,3021,25.0375,102.7266,-0.5778835230549566,0.0281410984630028,-0.3494078937122136,0.0433728070858524,-0.0239678671788593,0.0655617038109197,-1.017030966361319,0.0032712891427592
3022,3022,3022,29.6514,91.1319,-0.3070142110565724,0.0461990525962285,0.5493832260670228,0.0300411182621984,0.5745398409090015,0.0380382066926135,0.4338795947903313,0.0466719492351641
3023,3023,3023,29.6747,91.1221,0.7339360404821984,0.0177375973011867,-0.1458064546062953,0.0569462363595803,0.5278293655731081,0.0405199880335568,-0.3136779996192371,0.0540160878769549
3024,3024,3024,34.2749,108.882,-0.5071493404430338,0.02554252330515,-0.8174910414140445,0.0060660647799127,0.6695564781505279,0.0186962347899647,0.942369861654958,0.0025086758896694
3025,3025,3025,34.2629,108.993,-0.6423861569373636,0.0161648772016389,0.3187641230540338,0.0400746002910135,-0.5945883548924941,0.0303607763405004,-0.8900546194332886,0.008663025371114
3026,3026,3026,34.2572,109.06,-0.0832541620743205,0.0596080060848775,0.8330213356231435,0.0053216440799576,0.8348250783340277,0.0076783281110648,0.4407506910423207,0.0359499539305119
3027,3027,3027,34.2173,108.9356,-0.4246995162448566,0.0317321555978862,-0.4379046099658687,0.0307208973892341,-0.9339735050011636,0.007735099666589,-0.7385609865465086,0.0187626008968994
3028,3028,3028,34.2322,108.8922,-0.5937467495987475,0.0194096705260657,-0.5486400533155364,0.0225518014975272,0.931601283654574,0.001226581089695,0.2176821637711069,0.0508211890819262
3029,3029,3029,34.3474,108.935,-0.0090780785877628,0.0658961060075773,-0.3007185705511552,0.041530999826934,-0.2480210759875213,0.0534652616008319,-0.0658337587027123,0.0636110827531525
3030,3030,3030,34.1546,108.906,0.0282533556460646,0.0642687664568149,-0.6061403292658945,0.0185680393579657,-0.3146169207410171,0.0490255386172655,0.5430175358321963,0.0291321642778535
3031,3031,3031,34.3731,109.2186,-0.5786919752133036,0.0204449325797639,-0.8660091864570899,0.0038452806789117,0.1687607759191792,0.0520826149387213,0.1195812521317484,0.0573612498578834
3032,3032,3032,34.1978,108.985,-0.6814578384082247,0.0136794149204105,-0.4727474336340087,0.0280879286982575,-0.6195770315949655,0.0286948645603356,0.6937425019891625,0.0190838332007224
3033,3033,3033,34.3213,109.051,0.7651823116522108,0.0087784367968897,0.7893894065989819,0.0074858897599248,0.3847864649419052,0.0376809023372063,0.3572198976174783,0.0415186734921681
3034,3034,3034,36.1031,103.631,0.2709449317971324,0.0439527207401799,-0.3984510914571079,0.0337626486332926,0.7197695150636902,0.0153486989957539,0.1841056602319221,0.0530596226512051
3035,3035,3035,36.0726,103.8412,-0.6443211136871074,0.0160391369456531,-0.3720120036158544,0.0358335759526266,-0.4475094107403676,0.0401660392839754,0.5276213405524325,0.0301585772965045
3036,3036,3036,36.0464,103.831,0.7535309743118724,0.0055756230914385,0.126540711228442,0.054080136866083,0.579412120748151,0.01701479024351,0.5369810854894981,0.0219618163897493
3037,3037,3037,36.6428,101.748,0.1399085629064768,0.0494049750459052,0.0929691860954493,0.0551123079152905,-0.0180318801215937,0.0630504640784247,-0.3375156632536671,0.0325149486838901
3038,3038,3038,36.5819,101.834,0.3080010325699349,0.053378663221856,-0.1689649371970467,0.0594610046073686,-0.7859475311936054,,-0.2199375748123277,
3039,3039,3039,38.4975,106.2328,0.154592470112444,0.053596906844483,-0.8322980664012298,0.0053556425934372,0.8796557283041367,0.0046896181130575,0.8668156848382491,0.0075456210107833
3040,3040,3040,38.5036,106.1358,0.8066541170958572,0.0066028362721574,-0.9172991507902692,0.0018795134328147,0.9373110452032912,0.0008459303197805,0.1971887131418522,0.0521874191238765
3041,3041,3041,43.8303,87.5801,0.7717133757048851,0.0084236897882155,0.7918914092697555,0.0073558559029368,-0.8393933499960855,0.0140404433335943,-0.8464336469730488,0.0115710902017967
3042,3042,3042,43.768,87.6046,-0.2459354990946481,0.0460034063417494,-0.4233526117369208,0.0318356974673463,0.020192165787813,0.0619871889474791,0.4233781774337664,0.0371081215044155
3043,3043,3043,43.9469,87.4754,-0.6969909815902777,0.0127241375608989,-0.0115344833104043,0.0656876110252846,0.2830709966685185,0.044461933555432,-0.903003092422962,0.0077997938384691
3044,3044,3044,43.8711,87.5525,0.774264074574033,0.0082863317678107,0.5149336073936003,0.0249745750417317,-0.7921703502430341,0.017188643317131,-0.4395839613798987,0.0386944025746734
3045,3045,3045,43.831,87.6432,-0.3817517931229821,0.0350678036967161,0.6278675262738865,0.0171167534320688,0.082182562574944,0.057854495828337,0.9652425400758468,0.0009838306616102
3046,3046,3046,27.8614,112.9433,-0.1619677859490752,0.0597621244108214,0.0241074537199348,0.0656434154233324,0.8210725655109112,,0.360078035525521,
3047,3047,3047,27.8403,112.9118,0.8502314124015399,0.009984572506564,-0.2210215160758595,0.051931898928276,-0.7565582900023192,0.033366241615863,-0.9160105465326522,0.019527016473727
3048,3048,3048,27.8728,112.8937,0.5209354174619302,0.0319376388358713,0.4819385402462905,0.0345374306502472,-0.8280660744516212,0.0288267803985238,-0.9726908282320352,0.0131070138170147
3049,3049,3049,27.8159,112.9227,-0.619784759275772,0.0253476827149485,-0.0598246471548527,0.0626783568563431,-0.8386726052371526,0.0281024912178309,-0.8038929157610822,0.0284308132364697
3050,3050,3050,27.9119,112.9074,-0.9989110164309266,0.0019808607411732,-0.9970792064749106,0.0032445917085989,0.6573338370033665,,0.6298316313081275,
3051,3051,3051,27.8244,113.135,-0.6166587244467913,0.0255560850368805,-0.2217399720386069,0.0518840018640928,0.5752503133813779,0.0379995835933791,0.3192557931429527,0.0519766374354846
3052,3052,3052,27.8867,113.095,0.0765332003190173,0.0615644533120655,-0.1945736497252566,0.0536950900183162,0.7872701956554504,0.024553354223218,0.9002237547683816,0.017067544222274
3053,3053,3053,27.8667,113.167,0.7005326047742575,0.0199644930150495,0.110101006069469,0.0593265995953687,-0.0738688433864347,0.0656535452753725,0.6898773550073831,0.033166712983969
3054,3054,3054,26.3003,106.805,0.995562483538558,0.0002958344307627,0.8248331710918102,0.0116777885938793,-0.8051474459505785,0.0303420333782167,0.843713789491998,0.0224176594369571
3055,3055,3055,27.8336,113.251,-0.4332527101773907,0.0377831526548406,-0.5306874679622913,0.0312875021358472,-0.2315466910854893,0.0589186198819948,-0.0253499902100393,0.0664396049468372
3056,3056,3056,27.9153,113.0048,-0.3867210916216355,0.0408852605585576,0.2308229298513367,0.0512784713432442,0.1126897679614365,0.0597310706675126,0.203619670732678,0.0570950199177047
3057,3057,3057,27.9164,112.4876,0.2942389652359883,0.0470507356509341,0.7227570119163647,0.0184828658722423,0.347282957660327,0.0493270869957882,0.1707107856241337,0.0585227646426036
3058,3058,3058,40.6532,109.8756,0.1173310629371505,0.0567301952179816,-0.6210193668971911,0.0175707791032256,0.4711703317205932,0.0319219778852937,0.9431703738658922,0.0024553084089405
3059,3059,3059,40.5842,109.9991,-0.7580963490352156,0.0091681888040635,0.4900193747011701,0.026802914863868,0.521768225576728,0.0285487849615514,-0.6843383667138501,0.0223774422190766
3060,3060,3060,40.6821,109.8538,-0.348618708994988,0.0376858273630272,-0.2708967077502548,0.0439566610385383,-0.7436317792458204,0.0204245480502786,0.0345378672161666,0.0630308088522555
3061,3061,3061,40.6288,109.8642,0.2650284172199502,0.0444365597730978,-0.0484107542050399,0.062559039855392,0.4721130118083045,0.031859132546113,-0.4042865490803297,0.0410475633946446
3062,3062,3062,39.8129,110.0023,0.1935215238854403,0.0503431644167906,0.4099400317441616,0.0328706563765821,0.6007418834257882,0.0232838744382807,-0.1462816662052335,0.058247888919651
3063,3063,3063,39.8261,109.9486,-0.1121954178534323,0.0618948982836698,0.7961629367605422,0.0275813064152834,0.8154811470033083,,-1.0183106281882404,
3064,3064,3064,40.6592,122.2414,0.8826629426050575,0.0207664591301899,-0.5712590904177288,0.0408606868849935,-1.0161150150267264,,-0.7976508271714883,
3065,3065,3065,40.7094,122.2703,0.6193795467331279,0.0176799676247337,-0.7710833080548862,0.0084577230678918,0.5298840788675712,0.0280077280754952,-0.5719259866941511,0.0298716008870565
3066,3066,3066,40.6655,122.167,0.4546390696185337,0.0294497499644871,0.4377739114139522,0.0307308715200463,0.0337504612596866,0.0610833025826875,0.1320843841005278,0.0565277077266314
3067,3067,3067,40.0625,124.3303,0.8895270682848742,0.0028893201832597,-0.9727775747589464,0.0003579739756676,0.2111313822756704,0.0492579078482886,-0.8019195694780036,0.014538695368133
3068,3068,3068,40.1503,124.4256,0.5839916058568151,0.0200789115971239,0.124140111014121,0.056156454430096,-0.6377477725420582,0.0274834818305294,-0.422103500494636,0.0398597666336909
3069,3069,3069,40.1461,124.3933,-0.7932822218889194,0.0072838703230619,0.6294647482664953,0.0170113190332963,-0.2163762082264166,0.0555749194515722,-0.4431514078956671,0.0384565728069555
3070,3070,3070,40.1092,124.3633,0.773029020482837,0.0083527567990604,0.1156853067254229,0.0568689399597554,-0.7090415271119705,0.0227305648592019,-0.5454177694775049,0.0316388153681663
3071,3071,3071,41.1489,122.0303,-0.6544603566348149,0.0153846631005566,-0.4085906886584859,0.0329751605916348,-0.3942990723420441,0.043713395177197,-0.4340526827890023,0.0390631544807331
3072,3072,3072,41.0883,122.0485,-0.0914467919996794,0.0589152541395574,-0.7900432764846216,0.0074518407094739,0.7978483965697063,0.0101434402286862,0.8522065390153656,0.0085195640656422
3073,3073,3073,40.7136,120.9092,0.0050703635059305,0.0662362826893134,-0.5258328129902622,0.0241845635963541,-0.5442757521988854,0.0337149498534076,-0.3368245984129256,0.0455450267724716
3074,3074,3074,40.7514,120.8392,0.8788936154475876,0.0033108708131848,-0.8743792094337915,0.0034952433192383,-0.3148125115419641,0.0490124992305357,-0.9137538713311928,0.0070830752445871
3075,3075,3075,40.7073,120.8341,-0.4135603514653319,0.0325906130250458,-0.8585360824241922,0.004166525603134,0.7357368290375603,0.0142842113974959,-0.2800091390527259,0.0493327240631516
3076,3076,3076,40.7677,120.8695,0.1943538591302747,0.0502738549960196,-0.529493072612748,0.0239206449550903,-0.491881222191157,0.0372079185205895,0.2807444900824395,0.046617033994504
3077,3077,3077,24.8978,118.5972,0.3778804919170119,0.0414746338721992,-0.4166652796144717,0.0388889813590352,-0.9942568995534165,0.0142376322720563,0.7293828971932893,0.0307133697892771
3078,3078,3078,24.9604,118.6117,0.0926109496655547,0.0604926033556296,-0.5215175109049242,0.0318988326063383,-0.575634161210888,0.0431770781549277,-0.9734566055852764,0.0129996575146103
3079,3079,3079,36.229,117.6795,0.6898823151316441,0.0131588961782883,-0.835442906017569,0.0052083017468933,-0.4319721654752051,0.0412018556349863,-0.6906796697175389,0.0219546886854974
3080,3080,3080,35.0532,118.3429,-0.4612567095184027,0.0289503916992747,-0.2394515176508999,0.0465373280988093,-0.9665982313463128,0.0055601179102458,-1.0164813170726172,0.0002345788618255
3081,3081,3081,35.0583,118.295,0.2392197856072735,0.0465564264534061,0.5777456554084539,0.0205104691880693,0.8771643919734233,0.0048557072017717,-0.5722145063524848,0.0298523662431676
3082,3082,3082,34.9976,118.2794,-0.0203352755715035,0.0649406738379447,0.2454105884687622,0.0460465966263078,0.1702866532818197,0.051980889781212,0.7978465089751288,0.0121435660683247
3083,3083,3083,35.0888,118.3956,0.4159557219205796,0.0324056008917404,-0.5601030023595958,0.0217420082570327,0.5170912087848778,0.0288605860810081,-0.7912772411597495,0.0152481839226833
3084,3084,3084,37.4674,116.3032,0.6964129934780603,0.0127593321022047,-0.2343521366996004,0.0469578548336171,0.1463266587473864,0.0535782227501742,0.4364721413783674,0.0362351905747755
3085,3085,3085,37.4451,116.2991,0.1025620430969938,0.0579762168031763,-0.212624557048592,0.0487554614288565,0.3758155066452954,0.0382789662236469,0.9323084923229232,0.0031794338451384
3086,3086,3086,36.4372,115.9848,-0.7746347570727398,0.0082664261933391,-0.6736189483733195,0.0141687934059647,-0.4331319693390091,0.0411245353773993,-0.9906772922530178,0.0019548471831321
3087,3087,3087,37.3803,118.0062,0.7907330903607783,0.0074159706408909,-0.369305913709286,0.0360469141566072,-0.4704924161337406,0.0386338389244172,0.8690464900738917,0.0073969006617405
3088,3088,3088,37.3617,118.0018,-0.2791440041686468,0.0432836061413519,-0.4854819934927476,0.027139139288503,0.873929482296161,0.0050713678469225,0.840832581154978,0.0092778279230014
3089,3089,3089,37.393,117.9776,-0.0036772647605315,0.0663545314428281,-0.3487548455586561,0.0376749969719096,0.7868228143266882,0.0108784790448874,-0.9031776170331351,0.0077881588644576
3090,3090,3090,36.8103,118.0414,0.6691888855112663,0.0144474693429322,0.6764675467403907,0.0139904014036627,-0.8326454490977889,0.0144903033934807,-0.2025334939676178,0.0544977670688254
3091,3091,3091,36.8406,118.0253,0.3127252386993529,0.0405609735182533,-0.0704495545337739,0.0606916729892235,0.0483526657973212,0.0601098222801785,-1.012065286595676,0.0005289808936216
3092,3092,3092,36.4847,117.8525,0.9693978689818497,0.0004264483697908,-0.4188525848907192,0.032182152552164,-0.5817984296032578,0.0312134380264494,-0.7095741782835332,0.0206950547810977
3093,3093,3093,36.6331,117.9592,0.9965522568322488,0.0035253007382713,0.9314182561619836,0.0158096403671235,-0.508912842141033,,-0.7654946833822472,
3094,3094,3094,36.8194,118.3092,0.8970197888336505,0.0026034450000253,-0.962935830435774,0.0005678644276665,0.612252193340032,0.0225165204439978,-0.5966393506294626,0.0282240432913691
3095,3095,3095,36.805,117.8661,0.5988773905011608,0.0190600707767468,0.7161891766434212,0.0115710702522696,-0.86399665881961,0.0124002227453593,0.2786018634332834,0.0467598757711144
3096,3096,3096,34.8438,117.558,0.2913681628357428,0.0472421224776171,-0.314764194731452,0.0456823870179031,-0.4381984666209628,0.049746334009923,0.8452750361675405,0.022285832861573
3097,3097,3097,34.7837,117.2852,-0.3615726227290053,0.0366579329393027,-0.8843266164767098,0.003093215136138,0.5508280274279391,0.0266114648381373,-0.4478046705636328,0.0381463552957578
3098,3098,3098,34.5578,117.7276,-0.208664499630064,0.0490840592394559,-0.115567428112572,0.0568788786957352,-0.7932392704663593,0.0171173819689093,-0.7774033384787012,0.0161731107680865
3099,3099,3099,35.0992,117.4518,-0.6021643635784599,0.026522375761436,-0.173044999077338,0.0551303333948441,0.0919460102919944,0.0606218746974757,-0.0729818650826872,0.0644169931342677
3100,3100,3100,37.5639,121.2514,-0.6581865450379605,0.0151460301456682,-0.9132228676271646,0.0020189020840211,-0.0943506754016536,0.0637099549732231,0.445268486517365,0.0356487675655089
3101,3101,3101,37.5433,121.3719,0.4192573611640044,0.0321509563998566,0.69792884009267,0.0126670886513471,-0.0831013809699487,0.0644599079353367,0.3910110061627054,0.0392659329224863
3102,3102,3102,37.5436,121.3181,-0.1277118903197355,0.0612315621188462,-0.5692117064081424,0.0409664637627041,-0.5857109846674153,,-0.7116583889608579,
3103,3103,3103,37.4967,121.2611,0.6483085507526287,0.0157808653047675,0.4335241788056201,0.0310555688686473,-0.714244273620856,0.0223837150919429,0.4399326239223887,0.0360044917385074
3104,3104,3104,36.7019,119.12,0.8025977405561849,0.0271267486924313,-0.3401597472382233,0.0519358466439873,0.7081489369725218,,0.9548549057686544,
3105,3105,3105,36.7023,119.1437,0.6892282043381582,0.0131991075140848,-0.4152006323843656,0.0324638980571051,-0.2632158004337731,0.0524522799710817,0.0724461450643211,0.0605035903290452
3106,3106,3106,36.7729,119.1936,0.8725809221093774,0.0084946051927081,-0.1295729410050654,0.0580284705996623,-0.1786216675515781,0.0611926288755667,-1.01311563241683,0.0049829365352784
3107,3107,3107,35.4302,116.6251,0.9518834234323996,0.0008385425502783,-0.5318089570002564,0.0237540270844383,-0.3774397989885357,0.0448373467340976,-0.6727332730347475,0.0231511151310168
