bin,mean,std
25.5,0.15659173521908326,0.5863617575341709
26.5,0.07337660548287109,0.577132784688935
27.5,-0.020129544181534783,0.6382317097027526
28.5,0.08060453216847768,0.6782683602937725
29.5,0.04246692005500019,0.5710098093740158
30.5,-0.007312669136059242,0.5721541374350181
31.5,-0.030038971030078087,0.5883353957327663
32.5,0.17891255383197674,0.5291073308705845
33.5,0.11270984043706594,0.5371486603059141
34.5,-0.032087403601532324,0.5187174225216102
35.5,0.1749545119769977,0.5040160509589763
36.5,0.3661288445243376,0.4873093441469307
37.5,0.14783574115029255,0.5144428369410796
38.5,0.21146331598492785,0.5094975124650475
39.5,0.08559524540290608,0.502305380917716
40.5,-0.003347892607653755,0.5215157764711685
41.5,0.06593756415588302,0.4823031699346947
42.5,0.1013119258475325,0.476814997448765
43.5,-0.027808523933734525,0.5050453958979566
44.5,-0.037635933613160005,0.49405761043794694
45.5,-0.006985407542057634,0.4676813104592442
46.5,0.05692429444755866,0.44555587981995287
47.5,0.06781946173319844,0.47367277504817135
48.5,0.020145170283669883,0.4282102623880958
49.5,0.11059337733941915,0.4457476858749183
50.5,-0.011296106739533882,0.49772332808858366
51.5,0.1594695618495264,0.5146059586855061
52.5,0.05991124052642346,0.4717465997152831
53.5,-0.050110220292135854,0.5182079728750166
54.5,-0.17968072242071856,0.3433406164298058
